id,audio,text_id,text,normalized_text,phonetic_key,work,section,chapter,verse_id,part,chandas,chandas_engine_verdict,chandas_confidence,pada_count,syllable_count,laghu_guru,gana,yati,speaker,duration_seconds,sample_rate,channels,bit_depth,codec,audio_quality,qc_flags,snr_db_est,mapping_confidence,mapping_signal,duration_check,review_status,review_reason
km_0d61e9f66675,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.5.1.aac,gita:6.5,"उद्धरेदात्मनाऽऽत्मानं नात्मानमवसादयेत्
आत्मैव ह्यात्मनो बन्धुरात्मैव रिपुरात्मनः",udDaredAtmanA''tmAnaM nAtmAnamavasAdayet AtmEva hyAtmano banDurAtmEva ripurAtmanaH,udDaredatnanatnanan natnananavasadayet atnEva hyatnano banDuratnEva ripuratnana,bhagavad_gita,adhyaya_06,6,5,half_1,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGGLGGG|GGLLLGLG|GGGGLGGL|GGLLLGLG,ररगग|तसलग|मरगल|तसलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),66.389,48000,2,32,aac (LC),A,[],38.7,0.72,filename,too_long,review,"66.4s is 9.4× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_4927272bbe41,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.5.2.aac,gita:6.5,"उद्धरेदात्मनाऽऽत्मानं नात्मानमवसादयेत्
आत्मैव ह्यात्मनो बन्धुरात्मैव रिपुरात्मनः",udDaredAtmanA''tmAnaM nAtmAnamavasAdayet AtmEva hyAtmano banDurAtmEva ripurAtmanaH,udDaredatnanatnanan natnananavasadayet atnEva hyatnano banDuratnEva ripuratnana,bhagavad_gita,adhyaya_06,6,5,half_2,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGGLGGG|GGLLLGLG|GGGGLGGL|GGLLLGLG,ररगग|तसलग|मरगल|तसलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),81.195,48000,2,32,aac (LC),A,[],40.7,0.72,filename,too_long,review,"81.2s is 11.5× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_670c98cf9119,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.6.1.aac,gita:6.6,"बन्धुरात्माऽऽत्मनस्तस्य येनात्मैवात्मना जितः
अनात्मनस्तु शत्रुत्वे वर्तेतात्मैव शत्रुवत्",banDurAtmA''tmanastasya yenAtmEvAtmanA jitaH anAtmanastu Satrutve vartetAtmEva Satruvat,banDuratnatnanastasya yenatnEvatnana jita anatnanastu satrutve vartetatnEva satruvat,bhagavad_gita,adhyaya_06,6,6,half_1,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGGLGGL|GGGGLGLG|LGLGLGGG|GGGGLGLG,ररगल|मरलग|जरगग|मरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),65.195,48000,2,32,aac (LC),B,"[""hot_peaks""]",39.3,0.72,filename,too_long,review,"65.2s is 9.3× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_8562bc0effde,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.6.2.aac,gita:6.6,"बन्धुरात्माऽऽत्मनस्तस्य येनात्मैवात्मना जितः
अनात्मनस्तु शत्रुत्वे वर्तेतात्मैव शत्रुवत्",banDurAtmA''tmanastasya yenAtmEvAtmanA jitaH anAtmanastu Satrutve vartetAtmEva Satruvat,banDuratnatnanastasya yenatnEvatnana jita anatnanastu satrutve vartetatnEva satruvat,bhagavad_gita,adhyaya_06,6,6,half_2,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGGLGGL|GGGGLGLG|LGLGLGGG|GGGGLGLG,ररगल|मरलग|जरगग|मरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),78.464,48000,2,32,aac (LC),B,"[""hot_peaks""]",38.6,0.72,filename,too_long,review,"78.5s is 11.1× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_f8fc3649a7a4,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.7.1.aac,gita:6.7,"जितात्मनः प्रशान्तस्य परमात्मा समाहितः
शीतोष्णसुखदुःखेषु तथा मानापमानयोः",jitAtmanaH praSAntasya paramAtmA samAhitaH SItozRasuKaduHKezu taTA mAnApamAnayoH,jitatnana prasantasya paranatna sanahita sitosnasuKaduKesu taTa nanapananayo,bhagavad_gita,adhyaya_06,6,7,half_1,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLGLGGL|LLGGLGLG|GGLLLGGL|LGGGLGLG,जरगल|सरलग|तसगल|यरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),54.08,48000,2,32,aac (LC),B,"[""hot_peaks""]",38.7,0.72,filename,too_long,review,"54.1s is 7.7× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_791a438bb051,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.7.2.aac,gita:6.7,"जितात्मनः प्रशान्तस्य परमात्मा समाहितः
शीतोष्णसुखदुःखेषु तथा मानापमानयोः",jitAtmanaH praSAntasya paramAtmA samAhitaH SItozRasuKaduHKezu taTA mAnApamAnayoH,jitatnana prasantasya paranatna sanahita sitosnasuKaduKesu taTa nanapananayo,bhagavad_gita,adhyaya_06,6,7,half_2,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLGLGGL|LLGGLGLG|GGLLLGGL|LGGGLGLG,जरगल|सरलग|तसगल|यरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),82.88,48000,2,32,aac (LC),B,"[""hot_peaks""]",38.9,0.72,filename,too_long,review,"82.9s is 11.8× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_7c6e77c265bb,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.8.1.aac,gita:6.8,"ज्ञानविज्ञानतृप्तात्मा कूटस्थो विजितेन्द्रियः
युक्त इत्युच्यते योगी समलोष्टाश्मकाञ्चनः",jYAnavijYAnatfptAtmA kUwasTo vijitendriyaH yukta ityucyate yogI samalozwASmakAYcanaH,jnanavijnanatrptatna kuwasTo vijitendriya yukta ityucyate yogi sanaloswasnakancana,bhagavad_gita,adhyaya_06,6,8,half_1,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGGLGGG|GGGLLGLG|GLGGLGGG|LLGGLGLG,ररगग|मसलग|ररगग|सरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),63.552,48000,2,32,aac (LC),A,[],40.0,0.72,filename,too_long,review,"63.6s is 9.0× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_58260c757075,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.8.2.aac,gita:6.8,"ज्ञानविज्ञानतृप्तात्मा कूटस्थो विजितेन्द्रियः
युक्त इत्युच्यते योगी समलोष्टाश्मकाञ्चनः",jYAnavijYAnatfptAtmA kUwasTo vijitendriyaH yukta ityucyate yogI samalozwASmakAYcanaH,jnanavijnanatrptatna kuwasTo vijitendriya yukta ityucyate yogi sanaloswasnakancana,bhagavad_gita,adhyaya_06,6,8,half_2,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGGLGGG|GGGLLGLG|GLGGLGGG|LLGGLGLG,ररगग|मसलग|ररगग|सरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),91.819,48000,2,32,aac (LC),B,"[""hot_peaks""]",42.0,0.72,filename,too_long,review,"91.8s is 13.0× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_ac94319e145d,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.9.1.aac,gita:6.9,"सुहृन्मित्रार्युदासीनमध्यस्थद्वेष्यबन्धुषु
साधुष्वपि च पापेषु समबुद्धिर्विशिष्यते",suhfnmitrAryudAsInamaDyasTadvezyabanDuzu sADuzvapi ca pApezu samabudDirviSizyate,suhrnitraryudasinanaDyasTadvesyabanDusu saDusvapi ca papesu sanabudDirvisisyate,bhagavad_gita,adhyaya_06,6,9,half_1,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGGLGGL|GGGGLGLL|GGLLLGGL|LLGGLGLG,यरगल|मरलल|तसगल|सरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),76.821,48000,2,32,aac (LC),B,"[""hot_peaks""]",39.9,0.72,filename,too_long,review,"76.8s is 10.9× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_aeb86ae885ab,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.9.2.aac,gita:6.9,"सुहृन्मित्रार्युदासीनमध्यस्थद्वेष्यबन्धुषु
साधुष्वपि च पापेषु समबुद्धिर्विशिष्यते",suhfnmitrAryudAsInamaDyasTadvezyabanDuzu sADuzvapi ca pApezu samabudDirviSizyate,suhrnitraryudasinanaDyasTadvesyabanDusu saDusvapi ca papesu sanabudDirvisisyate,bhagavad_gita,adhyaya_06,6,9,half_2,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGGLGGL|GGGGLGLL|GGLLLGGL|LLGGLGLG,यरगल|मरलल|तसगल|सरलग,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),72.043,48000,2,32,aac (LC),B,"[""hot_peaks""]",40.6,0.72,filename,too_long,review,"72.0s is 10.2× the single-rendition upper bound (7.0s) — likely repeats, teaching pauses or explanation included"
km_e415154b1500,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 6/G.6.E.aac,,,,,bhagavad_gita,,,,full,,,,,,,,[],drive:Gita Shlokas__Adhyaya 6 (unattributed),57.643,48000,2,32,aac (LC),D,"[""clipping""]",39.9,0.3,folder,,unmatched,"work known from folder, verse not parseable from filename"
km_bf2012b01300,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.1.aac,gita:7.1,"श्री भगवानुवाच
मय्यासक्तमनाः पार्थ योगं युञ्जन्मदाश्रयः
असंशयं समग्रं मां यथा ज्ञास्यसि तच्छृणु",SrI BagavAnuvAca mayyAsaktamanAH pArTa yogaM yuYjanmadASrayaH asaMSayaM samagraM mAM yaTA jYAsyasi tacCfRu,sri Bagavanuvaca nayasaktanana parTa yogan yunjanadasraya asansayan sanagran nan yaTa jnasyasi tacCrnu,bhagavad_gita,adhyaya_07,7,1,full,,,0.0,3,39,GLLGLGL|GGGLLGGLGGGGLGLG|LGLGLGGGLGGLLGLL,भरल|मसरमजग|जरततजल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),133.739,48000,2,32,aac (LC),B,"[""hot_peaks""]",42.1,0.8,filename,too_long,review,"133.7s is 7.8× the single-rendition upper bound (17.2s) — likely repeats, teaching pauses or explanation included"
km_ebe113c1dcb8,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.10.aac,gita:7.10,"बीजं मां सर्वभूतानां विद्धि पार्थ सनातनम्
बुद्धिर्बुद्धिमतामस्मि तेजस्तेजस्विनामहम्",bIjaM mAM sarvaBUtAnAM vidDi pArTa sanAtanam budDirbudDimatAmasmi tejastejasvinAmaham,bijan nan sarvaButanan vidDi parTa sanatanan budDirbudDinatanasni tejastejasvinanahan,bhagavad_gita,adhyaya_07,7,10,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGG|GLGLLGLG|GGGLLGGL|GGGGLGLG,मरगग|रसलग|मसगल|मरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),117.995,48000,2,32,aac (LC),B,"[""hot_peaks""]",42.8,0.8,filename,too_long,review,"118.0s is 8.4× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_3c69bac698ad,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.11.aac,gita:7.11,"बलं बलवतां चाहं कामरागविवर्जितम्
धर्माविरुद्धो भूतेषु कामोऽस्मि भरतर्षभ",balaM balavatAM cAhaM kAmarAgavivarjitam DarmAvirudDo BUtezu kAmo'smi BaratarzaBa,balan balavatan cahan kanaragavivarjitan DarnavirudDo Butesu kanosni BaratarsaBa,bhagavad_gita,adhyaya_07,7,11,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LGLLLGGG|GLGLLGLG|GGLGGGGL|GGLLLGLL,जसगग|रसलग|तमगल|तसलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),111.915,48000,2,32,aac (LC),B,"[""hot_peaks""]",44.7,0.8,filename,too_long,review,"111.9s is 7.9× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_fbae109b6f80,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.12.aac,gita:7.12,"ये चैव सात्त्विका भावा राजसास्तामसाश्च ये
मत्त एवेति तान्विद्धि नत्वहं तेषु ते मयि",ye cEva sAttvikA BAvA rAjasAstAmasASca ye matta eveti tAnvidDi natvahaM tezu te mayi,ye cEva satvika Bava rajasastanasasca ye nata eveti tanvidDi natvahan tesu te nayi,bhagavad_gita,adhyaya_07,7,12,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGLGLGGG|GLGGLGLG|GLGGLGGL|GLGGLGLL,तरगग|ररलग|ररगल|ररलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),131.925,48000,2,32,aac (LC),B,"[""hot_peaks""]",41.0,0.8,filename,too_long,review,"131.9s is 9.4× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_900a2e8d0a51,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.13.aac,gita:7.13,"त्रिभिर्गुणमयैर्भावैरेभिः सर्वमिदं जगत्
मोहितं नाभिजानाति मामेभ्यः परमव्ययम्",triBirguRamayErBAvEreBiH sarvamidaM jagat mohitaM nABijAnAti mAmeByaH paramavyayam,triBirgunanayErBavEreBi sarvanidan jagat nohitan naBijanati naneBya paranavyayan,bhagavad_gita,adhyaya_07,7,13,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLLLGGG|GGGLLGLG|GLGGLGGL|GGGLLGLG,जसगग|मसलग|ररगल|मसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),104.96,48000,2,32,aac (LC),A,[],41.0,0.8,filename,too_long,review,"105.0s is 7.5× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_da7698c085e3,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.14.aac,gita:7.14,"दैवी ह्येषा गुणमयी मम माया दुरत्यया
मामेव ये प्रपद्यन्ते मायामेतां तरन्ति ते",dEvI hyezA guRamayI mama mAyA duratyayA mAmeva ye prapadyante mAyAmetAM taranti te,dEvi hyesa gunanayi nana naya duratyaya naneva ye prapadyante nayanetan taranti te,bhagavad_gita,adhyaya_07,7,14,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGGGLLLG|LLGGLGLG|GGLGLGGG|GGGGLGLG,मभलग|सरलग|तरगग|मरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),115.52,48000,2,32,aac (LC),A,[],39.7,0.8,filename,too_long,review,"115.5s is 8.2× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_a6d0066e1b5e,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.15.aac,gita:7.15,"न मां दुष्कृतिनो मूढाः प्रपद्यन्ते नराधमाः
माययापहृतज्ञाना आसुरं भावमाश्रिताः",na mAM duzkftino mUQAH prapadyante narADamAH mAyayApahftajYAnA AsuraM BAvamASritAH,na nan duskrtino nuQa prapadyante naraDana nayayapahrtajnana asuran Bavanasrita,bhagavad_gita,adhyaya_07,7,15,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGLLGGG|LGGGLGLG|GLGLLGGG|GLGGLGLG,यसगग|यरलग|रसगग|ररलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),132.267,48000,2,32,aac (LC),B,"[""hot_peaks""]",36.6,0.8,filename,too_long,review,"132.3s is 9.4× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_50ecd4fa454c,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.16.aac,gita:7.16,"चतुर्विधा भजन्ते मां जनाः सुकृतिनोऽर्जुन
आर्तो जिज्ञासुरर्थार्थी ज्ञानी च भरतर्षभ",caturviDA Bajante mAM janAH sukftino'rjuna Arto jijYAsurarTArTI jYAnI ca BaratarzaBa,caturviDa Bajante nan jana sukrtinorjuna arto jijnasurarTarTi jnani ca BaratarsaBa,bhagavad_gita,adhyaya_07,7,16,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLGLGGG|LGLLLGLL|GGGGLGGG|GGLLLGLL,जरगग|जसलल|मरगग|तसलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),141.099,48000,2,32,aac (LC),A,[],43.8,0.8,filename,too_long,review,"141.1s is 10.0× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_110549c232ea,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.17.aac,gita:7.17,"तेषां ज्ञानी नित्ययुक्त एकभक्ितर्विशिष्यते
प्रियो हि ज्ञानिनोऽत्यर्थमहं स च मम प्रियः",tezAM jYAnI nityayukta ekaBakitarviSizyate priyo hi jYAnino'tyarTamahaM sa ca mama priyaH,tesan jnani nityayukta ekaBakitarvisisyate priyo hi jnaninotyarTanahan sa ca nana priya,bhagavad_gita,adhyaya_07,7,17,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGGGGLGL|GLGGLGLG|LGGGLGGL|LGLLLGLG,मतगल|ररलग|यरगल|जसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),144.917,48000,2,32,aac (LC),B,"[""hot_peaks""]",47.4,0.8,filename,too_long,review,"144.9s is 10.3× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_3e8f5a0b6960,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.18.aac,gita:7.18,"उदाराः सर्व एवैते ज्ञानी त्वात्मैव मे मतम्
आस्थितः स हि युक्तात्मा मामेवानुत्तमां गतिम्",udArAH sarva evEte jYAnI tvAtmEva me matam AsTitaH sa hi yuktAtmA mAmevAnuttamAM gatim,udara sarva evEte jnani tvatnEva ne natan asTita sa hi yuktatna nanevanutanan gatin,bhagavad_gita,adhyaya_07,7,18,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGGLGGG|GGGGLGLG|GLGLLGGG|GGGGLGLG,यरगग|मरलग|रसगग|मरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),126.848,48000,2,32,aac (LC),B,"[""hot_peaks""]",45.4,0.8,filename,too_long,review,"126.8s is 9.0× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_cdf7e5ffa1dd,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.19.aac,gita:7.19,"बहूनां जन्मनामन्ते ज्ञानवान्मां प्रपद्यते
वासुदेवः सर्वमिति स महात्मा सुदुर्लभः",bahUnAM janmanAmante jYAnavAnmAM prapadyate vAsudevaH sarvamiti sa mahAtmA sudurlaBaH,bahunan janananante jnanavanan prapadyate vasudeva sarvaniti sa nahatna sudurlaBa,bhagavad_gita,adhyaya_07,7,19,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LGGGLGGG|GLGGLGLG|GLGGGLLL|LLGGLGLG,यरगग|ररलग|रतलल|सरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),102.805,48000,2,32,aac (LC),B,"[""hot_peaks""]",42.6,0.8,filename,too_long,review,"102.8s is 7.3× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_5717ddc9e645,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.2.aac,gita:7.2,"ज्ञानं तेऽहं सविज्ञानमिदं वक्ष्याम्यशेषतः
यज्ज्ञात्वा नेह भूयोऽन्यज्ज्ञातव्यमवशिष्यते",jYAnaM te'haM savijYAnamidaM vakzyAmyaSezataH yajjYAtvA neha BUyo'nyajjYAtavyamavaSizyate,jnanan tehan savijnananidan vaksyanyasesata yajnatva neha Buyonyajnatavyanavasisyate,bhagavad_gita,adhyaya_07,7,2,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGL|LGGGLGLG|GGGGLGGG|GGLLLGLG,मरगल|यरलग|मरगग|तसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),132.48,48000,2,32,aac (LC),B,"[""hot_peaks""]",42.3,0.8,filename,too_long,review,"132.5s is 9.4× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_f550fb4dacd2,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.20.aac,gita:7.20,"कामैस्तैस्तैर्हृतज्ञानाः प्रपद्यन्तेऽन्यदेवताः
तं तं नियममास्थाय प्रकृत्या नियताः स्वया",kAmEstEstErhftajYAnAH prapadyante'nyadevatAH taM taM niyamamAsTAya prakftyA niyatAH svayA,kanEstEstErhrtajnana prapadyantenyadevata tan tan niyananasTaya prakrtya niyata svaya,bhagavad_gita,adhyaya_07,7,20,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGG|LGGGLGLG|GGLLLGGG|LGGLLGLG,मरगग|यरलग|तसगग|यसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),124.523,48000,2,32,aac (LC),B,"[""hot_peaks""]",41.4,0.8,filename,too_long,review,"124.5s is 8.8× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_35e33c6990fe,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.21.aac,gita:7.21,"यो यो यां यां तनुं भक्तः श्रद्धयार्चितुमिच्छति
तस्य तस्याचलां श्रद्धां तामेव विदधाम्यहम्",yo yo yAM yAM tanuM BaktaH SradDayArcitumicCati tasya tasyAcalAM SradDAM tAmeva vidaDAmyaham,yo yo yan yan tanun Bakta sradDayarcitunicCati tasya tasyacalan sradDan taneva vidaDanyahan,bhagavad_gita,adhyaya_07,7,21,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGG|GLGLLGLL|GLGGLGGG|GGLLLGLG,मरगग|रसलल|ररगग|तसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),120.043,48000,2,32,aac (LC),A,[],43.0,0.8,filename,too_long,review,"120.0s is 8.5× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_25fdd2eff30e,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.22.aac,gita:7.22,"स तया श्रद्धया युक्तस्तस्याराधनमीहते
लभते च ततः कामान्मयैव विहितान् हि तान्",sa tayA SradDayA yuktastasyArADanamIhate laBate ca tataH kAmAnmayEva vihitAn hi tAn,sa taya sradDaya yuktastasyaraDananihate laBate ca tata kananayEva vihitan hi tan,bhagavad_gita,adhyaya_07,7,22,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LLGGLGGG|GGGLLGLG|LLGLLGGG|LGLLLGLG,सरगग|मसलग|ससगग|जसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),111.744,48000,2,32,aac (LC),B,"[""hot_peaks""]",40.1,0.8,filename,too_long,review,"111.7s is 7.9× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_fb6f633b3356,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.23.aac,gita:7.23,"अन्तवत्तु फलं तेषां तद्भवत्यल्पमेधसाम्
देवान्देवयजो यान्ति मद्भक्ता यान्ति मामपि",antavattu PalaM tezAM tadBavatyalpameDasAm devAndevayajo yAnti madBaktA yAnti mAmapi,antavatu Palan tesan tadBavatyalpaneDasan devandevayajo yanti nadBakta yanti nanapi,bhagavad_gita,adhyaya_07,7,23,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGLLGGG|GLGGLGLG|GGGLLGGL|GGGGLGLL,रसगग|ररलग|मसगल|मरलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),130.624,48000,2,32,aac (LC),B,"[""hot_peaks""]",42.9,0.8,filename,too_long,review,"130.6s is 9.3× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_1350165d4d01,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.24.aac,gita:7.24,"अव्यक्तं व्यक्ितमापन्नं मन्यन्ते मामबुद्धयः
परं भावमजानन्तो ममाव्ययमनुत्तमम्",avyaktaM vyakitamApannaM manyante mAmabudDayaH paraM BAvamajAnanto mamAvyayamanuttamam,avyaktan vyakitanapanan nanyante nanabudDaya paran Bavanajananto nanavyayananutanan,bhagavad_gita,adhyaya_07,7,24,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGG|GGGGLGLG|LGGLLGGG|LGLLLGLG,मरगग|मरलग|यसगग|जसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),133.312,48000,2,32,aac (LC),B,"[""hot_peaks"", ""long_internal_silence""]",37.0,0.8,filename,too_long,review,"133.3s is 9.5× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_0fd9ab8b7e4d,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.25.aac,gita:7.25,"नाहं प्रकाशः सर्वस्य योगमायासमावृतः
मूढोऽयं नाभिजानाति लोको मामजमव्ययम्",nAhaM prakASaH sarvasya yogamAyAsamAvftaH mUQo'yaM nABijAnAti loko mAmajamavyayam,nahan prakasa sarvasya yoganayasanavrta nuQoyan naBijanati loko nanajanavyayan,bhagavad_gita,adhyaya_07,7,25,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGGGGL|GLGGLGLG|GGGGLGGL|GGGLLGLG,तमगल|ररलग|मरगल|मसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),127.851,48000,2,32,aac (LC),B,"[""hot_peaks""]",43.1,0.8,filename,too_long,review,"127.9s is 9.1× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
