audio,work_guess,section_guess,verse_guess,part,text_id,text,chandas,syllable_count,duration_seconds,duration_check,confidence,band,review_status,review_reason,signal,audio_quality,qc_flags,action
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS10.aac,bhagavata_7,adhyaya_09,17,full,bhagavata_7:9.17,"यस्मात् प्रियाप्रियवियोगसुयोगजन्मशोकाग्निना सकलयोनिषु दह्यमानः
दुःखौषधं तदपि दुःखमतद्धियाऽहं भूमन् भ्रमामि वद मे तव दास्ययोगम्",वसन्ततिलका,56,17.579,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks"", ""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS11.aac,bhagavata_7,adhyaya_09,18,full,bhagavata_7:9.18,"सोऽहं प्रियस्य सुहृदः परदेवताया लीलाकथास्तव नृसिंह विरिञ्चगीताः
अञ्जस्तराम्यनुगृणन् गुणविप्रमुक्तो दुर्गाणि ते पदयुगालयहंससङ्गः",वसन्ततिलका,56,17.088,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS12.aac,bhagavata_7,adhyaya_09,19,full,bhagavata_7:9.19,"बालस्य चेह शरणं पितरौ नृसिंह आर्तस्य चागदमुदन्वति मज्जतो नौः
तप्तस्य तर्पणविधिर्यदिहाञ्जसेष्टस्तद्वत्प्रभो तनुभृतां त्वदुपासकानाम्",वसन्ततिलका,56,17.899,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS13.aac,bhagavata_7,adhyaya_09,20,full,bhagavata_7:9.20,"यस्मिन् यतो यर्हि च येन यस्य यस्मै यथा यमुत यस्त्वपरः परो वा
भावं करोति विकरोति पृथक् स्वभावः सञ्चोदितस्तदखिलं भवतः स्वरूपम्",अज्ञातम्,53,16.085,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS14.aac,bhagavata_7,adhyaya_09,21,full,bhagavata_7:9.21,"माया मनः सृजति कर्ममयं बलीयः कालेन चोदितगुणानुमतेन पुंसः
छन्दोमयं यदजयार्पितषोडशारं संसारचक्रमज कोऽतितरेत्त्वदन्यः",वसन्ततिलका,56,16.597,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS15.aac,bhagavata_7,adhyaya_09,22,full,bhagavata_7:9.22,"स त्वं हि नित्यविजितात्मगुणः स्वधाम्ना कालो वशीकृतविसृज्यविसर्गशक्तिः
चक्रे विसृष्टमजयेश्वर षोडशारे निष्पीड्यमानमुपकर्ष विभो प्रपन्नम्",वसन्ततिलका,56,18.325,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS16.aac,bhagavata_7,adhyaya_09,23,full,bhagavata_7:9.23,"दृष्टा मया दिवि विभोऽखिलधिष्ण्यपानामायुः श्रियो विभव इच्छति यान् जनोऽयम्
येऽस्मत्पितुः कुपितहासविजृम्भितभ्रूविस्फूर्जितेन लुलिताः, स तु ते निरस्तः",वसन्ततिलका,56,16.96,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS17.aac,bhagavata_7,adhyaya_09,24,full,bhagavata_7:9.24,"तस्मादमूस्तनुभृतामहमाशिषो ज्ञः आयुः श्रियं विभवमैन्द्रियमाविरिञ्चात्
नेच्छामि ते विलुलिता गुरुविक्रमेण कालात्मनोपनय मां निजभृत्यपार्श्वम्",वसन्ततिलका,56,16.704,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS18.aac,bhagavata_7,adhyaya_09,25,full,bhagavata_7:9.25,"कुत्राशिषः श्रुतिसुखा मृगतृष्णरूपाः क्वेदं कलेवरमशेषरुजां विरोहम्
निर्विद्यते न तु जनो यदपीह विद्वान् कामानलं मधुलवैः शमयन् दुरापैः",वसन्ततिलका,56,16.448,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS19.aac,bhagavata_7,adhyaya_09,26,full,bhagavata_7:9.26,"क्वाहं रजःप्रभव ईश तमोऽधिकेऽस्मिन् जातः सुरेतरकुले क्व तवानुकम्पा
न ब्रह्मणो न तु भवस्य न वै रमाया यन्मेऽर्पितः शिरसि पद्मकरप्रसादः",वसन्ततिलका,56,18.517,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS2.aac,bhagavata_7,adhyaya_09,9,full,bhagavata_7:9.9,"मन्ये धनाभिजनरूपतपःश्रुतौजस्तेजःप्रभावबलपौरुषबुद्धियोगाः
नाराधनाय हि भवन्ति परस्य पुंसो भक्त्या तुतोष भगवान् ननु यूथपाय",वसन्ततिलका,56,18.155,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,"[""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS20.aac,bhagavata_7,adhyaya_09,27,full,bhagavata_7:9.27,"नैषा परावरमतिर्भवतो ननु स्यात् जन्तोर्यथाऽऽत्मसुहृदो जगतस्तथाऽपि
संसेवया सुरतरोरिव ते प्रसादः सेवानुरूप उदयो न परावरत्वम्",वसन्ततिलका,56,16.192,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS21.aac,bhagavata_7,adhyaya_09,28,full,bhagavata_7:9.28,"एवं जनं निपतितं प्रभवाहिकूपे कामाभिकाममनु यः प्रपतन् प्रसङ्गात्
कृत्वाऽऽत्मसात् सुरर्षिणा भगवन् गृहीतः सोऽहं कथं नु विसृजे तव भृत्यसेवाम्",अज्ञातम्,56,17.024,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS22.aac,bhagavata_7,adhyaya_09,29,full,bhagavata_7:9.29,"मत्प्राणरक्षणमनन्त पितुर्वधं च मन्ये स्वभृत्यऋषिवाक्यमृतं विधातुम्
खड्गं प्रगृह्य यदवोचदसद्विधित्सुस्त्वामीश्वरो मदपरोऽवतु कं हरामि",वसन्ततिलका,56,16.789,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS23.aac,bhagavata_7,adhyaya_09,30,full,bhagavata_7:9.30,"एकस्त्वमेव जगदेतदमुष्य यत् त्वमाद्यन्तयोः पृथगवस्यसि मध्यतश्च
सृष्ट्वा गुणव्यतिकरं निजमाययेदं नानेव तैरवसितस्तदनुप्रविष्टः",वसन्ततिलका,56,16.405,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS24.aac,bhagavata_7,adhyaya_09,31,full,bhagavata_7:9.31,"त्वं वा इदं सदसदीश भवांस्ततोऽन्यो माया यदात्मपरबुद्धिरियं ह्यपार्था
यद् यस्य जन्मनिधनं स्थितिरीक्षणं च तद् वै तदेव खलु कालवदुष्टितर्वोः",वसन्ततिलका,56,16.875,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS25.aac,bhagavata_7,adhyaya_09,32,full,bhagavata_7:9.32,"न्यस्येदमात्मनि जगद् विलयाम्बुमध्ये शेषासनो निजसुखानुभवो निरीहः
योगेन मीलितदृगात्मनि वीतनिद्रस्तुर्यः स्थितो ननु तमोऽनु गुणांश्च युङ्क्षे",वसन्ततिलका,56,16.811,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS26.aac,bhagavata_7,adhyaya_09,33,full,bhagavata_7:9.33,"तस्यैव ते वपुरिदं निजकालशक्त्या सञ्चोदितं प्रकृतिधर्मिण आत्मगूढम्
अम्भस्यनन्तशयनाद्विरमत्समाधेः नाभेरभूत् स्वकणिकाद्वटवन्महाब्जम्",वसन्ततिलका,56,16.235,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS27.aac,bhagavata_7,adhyaya_09,34,full,bhagavata_7:9.34,"तत्सम्भवः कविरतोऽन्यदपश्यमानस्त्वां बीजमात्मनि ततं स बहिर्विचिन्वन्
नाविन्ददब्दशतमप्सु निमज्जमानो जातेऽङ्कुरे कथमिहोपलभेत बीजम्",वसन्ततिलका,56,16.405,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS28.aac,bhagavata_7,adhyaya_09,35,full,bhagavata_7:9.35,"स त्वात्मयोनिरतिविस्मित आश्रितोऽब्जं कालेन तीव्रतपसा परिशुद्धभावः
त्वामात्मनीश भुवि गन्धमिवातिसूक्ष्मं भूतेन्द्रियाशयमये विततं ददर्श",वसन्ततिलका,56,16.192,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS29.aac,bhagavata_7,adhyaya_09,36,full,bhagavata_7:9.36,"एवं सहस्रवदनाङ्घ्रिशिरःकरोरुनासास्यकर्णनयनाभरणायुधाढ्यम्
मायामयं सदुपलक्षणसन्निवेशं दृष्ट्वा महापुरुषमाप मुदं विरिञ्चः",वसन्ततिलका,56,18.325,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS3.aac,bhagavata_7,adhyaya_09,10,full,bhagavata_7:9.10,"विप्राद् द्विषड्गुणयुतादरविन्दनाभपादारविन्दविमुखाच्छ्वपचं वरिष्ठम्
मन्ये तदर्पितमनोवचनात्मगेहप्राणः पुनाति सकलं न तु भूरिमानः",वसन्ततिलका,56,17.301,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks"", ""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS30.aac,bhagavata_7,adhyaya_09,37,full,bhagavata_7:9.37,"तस्मै भवान् हयशिरस्तनुवं च बिभ्रद् वेदद्रुहावतिबलौ मधुकैटभाख्यौ
हत्वाऽनयत् श्रुतिगणांश्च रजस्तमश्च सत्त्वं तव प्रियतमां तनुमामनन्ति",वसन्ततिलका,56,18.069,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS31.aac,bhagavata_7,adhyaya_09,38,full,bhagavata_7:9.38,"इत्थं नृतिर्यगृषिदेवझषावतारैर्लोकान् विभावयसि हंसि जगत्प्रतीपान्
धर्मं महापुरुष पासि युगानुवृत्तं छन्नः कलौ यदभवस्त्रियुगोऽथ स त्वम्",वसन्ततिलका,56,17.131,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS32.aac,bhagavata_7,adhyaya_09,39,full,bhagavata_7:9.39,"नैतन्मनस्तव कथासु विकुण्ठनाथ सम्प्रीयते दुरितदुष्टमसाधु तीव्रम्
कामातुरं हर्षशोकभयेषणार्तं तस्मिन् कथं तव गतिं विमृशामि दीनः",अज्ञातम्,55,17.301,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS33.aac,bhagavata_7,adhyaya_09,40,full,bhagavata_7:9.40,"जिह्वैकतोऽच्युत विकर्षति मा वितृप्ता शिश्नोऽन्यतस्त्वगुदरं श्रवणं कुतश्चित्
घ्राणोऽन्यतश्चपलदृक्क्व च कर्मशक्तिर्बह्व्यः सपत्न्य इव गेहपतिं लुनन्ति",वसन्ततिलका,56,16.555,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS34.aac,bhagavata_7,adhyaya_09,41,full,bhagavata_7:9.41,"एवं स्वकर्मपतितं भववैतरण्यामन्योन्यजन्ममरणाशनिभीतभीतम्
पश्यन् जनं स्वपरविग्रहवैरमैत्रं हन्तेति पारमतिपीपृहि मूढसत्त्वम्",वसन्ततिलका,56,16.384,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS35.aac,bhagavata_7,adhyaya_09,42,full,bhagavata_7:9.42,"कोऽन्वत्र तेऽखिलगुरो भगवन् प्रयास उत्तारणेऽस्य भवसम्भवलोपहेतोः
मूढेषु वै महदनुग्रह आर्तबन्धो किं तेन ते प्रियजनाननुसेवमानः",वसन्ततिलका,56,16.469,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS36.aac,bhagavata_7,adhyaya_09,43,full,bhagavata_7:9.43,"नैवोद्विजे भवदुरत्यययवैतरण्यास्त्वत्तीर्थगायनमहामृतमत्तचित्तः
शोचे नु ते विमुखचेतस इन्द्रियार्थ मायासुखाय भरमुद्वहतो विमूढान्",अज्ञातम्,57,17.323,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS37.aac,bhagavata_7,adhyaya_09,44,full,bhagavata_7:9.44,"प्रायेण देवमुनयः स्वविमुक्तिकामा मौनं चरन्ति विजने न परार्थनिष्ठाः
नैतान् विहाय कृपणान् विमुमुक्ष एको नान्यं त्वदस्य शरणं भ्रमतोऽनुपश्ये",वसन्ततिलका,56,17.579,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS38.aac,bhagavata_7,adhyaya_09,45,full,bhagavata_7:9.45,"यन्मैथुनादि गृहमेधिसुखं हि तुच्छं कण्डूयनेन करयोरिव दुःखदुःखम्
तृप्यन्ति देहकृपणा बहुदुःखभाजः कण्डूतिवन्मनसिजं विषहेत धीरः",वसन्ततिलका,56,16.085,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS39.aac,bhagavata_7,adhyaya_09,46,full,bhagavata_7:9.46,"मौनव्रतश्रुततपोऽध्ययनस्वधर्मव्याख्यारहोजपसमाधय आपवर्ग्याः
प्रायः, परं पुरुष ते त्वजितेन्द्रियाणां वार्ता भवन्त्युत न वाऽत्र तु दाम्भिकानाम्",वसन्ततिलका,56,16.469,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS4.aac,bhagavata_7,adhyaya_09,11,full,bhagavata_7:9.11,"नैवात्मनः प्रभुरयं निजलाभपूर्णो मानं जनादविदुषः करुणो वृणीते
यद् यज्जनो भगवते विदधीत मानं तच्चात्मने प्रतिमुखस्य यथा मुखश्रीः",वसन्ततिलका,56,17.173,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks"", ""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS40.aac,bhagavata_7,adhyaya_09,47,full,bhagavata_7:9.47,"रूपे इमे सदसती तव वेददृष्टे बीजाङ्कुराविव न चान्यदरूपकस्य
युक्ताः समक्षमुभयत्र विचिन्वते त्वां योगेन वह्निमिव दारुषु नान्यतः स्यात्",वसन्ततिलका,56,16.405,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS41.aac,bhagavata_7,adhyaya_09,48,full,bhagavata_7:9.48,"त्वं वायुरग्निरवनिर्वियदम्बुमात्राः प्राणेन्द्रियाणि हृदयं चिदनुग्रहश्च
सर्वं त्वमेव सगुणो विगुणश्च भूमन् नान्यत् त्वदस्त्यपि मनोवचसा निरुक्तम्",वसन्ततिलका,56,15.851,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS42.aac,bhagavata_7,adhyaya_09,49,full,bhagavata_7:9.49,"नैते गुणानुगुणिनो महदादयो ये सर्वे मनःप्रभृतयः सहदेवमर्त्याः
आद्यन्तवन्त उरुगाय विदन्ति हि त्वामेवं विमृश्य सुधियो विरमन्ति शब्दात्",वसन्ततिलका,56,17.109,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS43.aac,bhagavata_7,adhyaya_09,50,full,bhagavata_7:9.50,"तत्वे मनो दर्शने दृगपि स्तुतौ च वाक् कर्मणि ह्यपि करौ श्रवणं कथायाम्
संसेवया त्वयि विनेति षडङ्गया किं भक्तिं जनः परमहंसगतौ लभेत",अज्ञातम्,55,18.56,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS5.aac,bhagavata_7,adhyaya_09,12,full,bhagavata_7:9.12,"तस्मादहं विगतविक्लव ईश्वरस्य सर्वात्मना न हि गृणामि यथामनीषम्
नीचोऽजया गुणविसर्गमनुप्रविष्टः पूयेत येन हि पुमाननुवर्णितेन",वसन्ततिलका,56,16.832,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks"", ""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS6.aac,bhagavata_7,adhyaya_09,13,full,bhagavata_7:9.13,"सर्वे ह्यमी विधिकरास्तव सत्वधाम्नो ब्रह्मादयो वयमिवेश न चोद्विजन्तः
क्षेमाय भूतय उतात्मसुखाय चाऽस्य विक्रीडितं भगवतो रुचिरावतारैः",वसन्ततिलका,56,18.56,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks"", ""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS7.aac,bhagavata_7,adhyaya_09,14,full,bhagavata_7:9.14,"तद् यच्छ मन्युमसुरश्च हतस्त्वयाऽद्य मोदेत साधुरपि वृश्चिकसर्पहत्या
लोकाश्च निर्वृतिमिताः प्रतियान्तु सर्वे रूपं नृसिंह विभवाय जनाः स्मरन्ति",वसन्ततिलका,56,17.515,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks"", ""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS8.aac,bhagavata_7,adhyaya_09,15,full,bhagavata_7:9.15,"नाहं बिभेम्यजित तेऽतिभयानकास्य जिह्माग्निनेत्रभ्रुकुटीरभसोग्रदंष्ट्रात्
आन्त्रस्रजः क्षतजकेसरशङ्कुकर्णान्निर्ह्रादभीतदिगिभादरिभिन्नखाग्रात्",अज्ञातम्,56,18.347,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks"", ""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Prahlada Narasimha Stotra/NS9.aac,bhagavata_7,adhyaya_09,16,full,bhagavata_7:9.16,"त्रस्तोऽस्म्यहं कृपणवत्सल दुःसहोग्रसंसारचक्रकदनात् कृशतां प्रणीतः
बद्धः स्वकर्मभिरुशत्तम तेऽङ्घ्रिमूलं भीतापवर्गमरणं समियां कदा नु",वसन्ततिलका,56,18.048,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,"[""likely_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp0.0.mp3,tirtha_prabandha,,,full,,,,,11.18,,0.3,<0.50 weak/unmatched,unmatched,"work known from folder, verse not parseable from filename",folder,A,[],provide text / rename / identify work
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.0.mp3,tirtha_prabandha,dakshina_prabandha,,full,,,,,3.762,,0.3,<0.50 weak/unmatched,unmatched,"work known from folder, verse not parseable from filename",folder,A,[],provide text / rename / identify work
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.1.tp1.mp3,tirtha_prabandha,dakshina_prabandha,1,full,tirtha_prabandha:TP_DAK_001,"क्वावेरीहृदये वसन् कमलभूतातः कृपावीक्षणै
र्जीवांहः शमयन् श्रिया च धरया सेव्योऽतिभव्यो विभुः
देवैरावरणस्थितैः कृतनतिः शेषांगशायी सदा
भावे मे विधुपुष्करिण्यधिपतिः श्रीरंगनाथोऽस्त्वयम्",शार्दूलविक्रीडित,76,12.957,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.10.tp10.mp3,tirtha_prabandha,dakshina_prabandha,10,full,tirtha_prabandha:TP_DAK_010,"कावेरि कमनीयांगं रंगनाथं सदा हृदि
धत्से त्वत्सेवया देवि को नु कुर्यान्न तं हृदि",अनुष्टुप्,32,18.26,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.11.tp11.mp3,tirtha_prabandha,dakshina_prabandha,11,full,tirtha_prabandha:TP_DAK_011,"मोक्षदानक्षमाः संति सरितस्तत्र तत्र हि
कावेरी चोलभूमाता भुक्तिमुक्तिकरी सरित्",अनुष्टुप्,32,26.331,too_long,0.8,0.70–0.89 probable,review,"26.3s is 1.9× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included",filename,A,[],listen once: confirm text = audio
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.12.tp12.mp3,tirtha_prabandha,dakshina_prabandha,12,full,tirtha_prabandha:TP_DAK_012,"यस्यांतकोऽपि शिरसा धत्ते दास्यं तपस्तपन्
स स्याद् वृषभशैलेंदुरस्माकं श्रेयसे हरिः",अनुष्टुप्,32,29.858,too_long,0.8,0.70–0.89 probable,review,"29.9s is 2.1× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included",filename,A,[],listen once: confirm text = audio
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.13.tp13.mp3,tirtha_prabandha,dakshina_prabandha,13,full,tirtha_prabandha:TP_DAK_013,"हरिनूपुरजातेऽलंकुरु गंगे मनो मम
परिहृत्य घनीभूतदुरितस्तोमकर्दमम्",अनुष्टुप्,32,17.136,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.14.tp14.mp3,tirtha_prabandha,dakshina_prabandha,14,full,tirtha_prabandha:TP_DAK_014,"यत् प्राग्जघान तृणमप्यस्त्रीभूयापराधिनम्
दयालुरब्धौ तेनाभूद्दर्भशायीह राघवः",अनुष्टुप्,32,12.8,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,B,"[""hot_peaks""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.15.tp15.mp3,tirtha_prabandha,dakshina_prabandha,15,full,tirtha_prabandha:TP_DAK_015,"सीत्तामात्मसुतां खलैरपहृत्तामानेष्यतः स्वां पुरीं
जामातुर्हितकारिणीव धरणी वार्ध्यंबुवृद्धाकृतिः
भूभारक्षपणोद्यतस्य सचिवीभूता महीध्रा इब
श्रीरामस्य भटैः कृतो विजयते सेतुर्विजेतुर्द्विषाम्",अज्ञातम्,76,13.427,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.16.tp16.mp3,tirtha_prabandha,dakshina_prabandha,16,full,tirtha_prabandha:TP_DAK_016,"प्रगीतजानकीनाथप्रतापस्वर्णवैभवे
प्रत्ययार्थमयं सेतुर्निकषाश्मायते नृणाम्",अनुष्टुप्,32,12.8,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.17.tp17.mp3,tirtha_prabandha,dakshina_prabandha,17,full,tirtha_prabandha:TP_DAK_017,"न मूर्च्छति शिलोच्चये पवनवेग इत्यज्ञवाग्
यतो हनुमताऽऽहृताः सुबहवो मरुसूत्नुना
गभीरतरवारिधिच्छदनचुंचवः पर्वता
जयंति कृतसेतवः क्षपणहेतवो रक्षसाम्",अज्ञातम्,68,12.304,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.18.tp18.mp3,tirtha_prabandha,dakshina_prabandha,18,full,tirtha_prabandha:TP_DAK_018,"पारावाराख्यरम्योपनिषदि विलसत्सेतवे सूत्रमात्रे
रामव्यासेन सेनानुगतिफलकृते दर्शिते रामभृत्यः
नानास्थानोपनीतैर्हनुमदभिनवश्रीमदानंदनीर्थ
स्तेनेऽमानाद्रिमानैस्तमिममतिदृढं रम्यमात्मीयगम्यम्",स्रग्धरा,84,12.617,too_short,0.75,0.70–0.89 probable,review,12.6s < 13.1s expected minimum for 84 syllables,filename,A,[],listen once: confirm text = audio
kamadhenu_dataset/incoming_audio/drive/Shlokas/tp1.19.tp19.mp3,tirtha_prabandha,dakshina_prabandha,19,full,tirtha_prabandha:TP_DAK_019,"रामांघ्रिरेणुप्रेम्णेव सेतोरुभयतोंऽबुधिः
अभ्येति पौनःपुन्येन वर्धमानः पदेपदे",अनुष्टुप्,32,12.617,plausible,0.95,0.90–0.99 very strong,auto_accepted,,filename,A,[],none (spot-check optional)
